albumId,albumTitle,albumType,discNumber,trackNumber,kind,title,artist,duration,durationMs,appleTrackId,musicbrainzRecordingId,url,previewUrl,source,sourceUrl,supplemented
apple-892735096,與我常在,studio,1,1,song,現場直播,陳奕迅,5:01,300893,892735120,,https://music.apple.com/hk/album/%E7%8F%BE%E5%A0%B4%E7%9B%B4%E6%92%AD/892735096?i=892735120&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2f/0c/20/2f0c2014-70d5-56c5-4430-178a4232573f/mzaf_11250997875453362307.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=892735096&entity=song&limit=200&country=hk,False
apple-892735096,與我常在,studio,1,2,song,與我常在,陳奕迅,4:03,242667,892735125,,https://music.apple.com/hk/album/%E8%88%87%E6%88%91%E5%B8%B8%E5%9C%A8/892735096?i=892735125&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/16/8e/66/168e66ba-a463-6e19-74f8-6d0a17decc23/mzaf_414750093947394826.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=892735096&entity=song&limit=200&country=hk,False
apple-892735096,與我常在,studio,1,3,song,愛沒有左右,陳奕迅,3:55,235360,892735127,,https://music.apple.com/hk/album/%E6%84%9B%E6%B2%92%E6%9C%89%E5%B7%A6%E5%8F%B3/892735096?i=892735127&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/6c/e0/54/6ce0548c-873e-f47e-3d99-58bc913cac3d/mzaf_12423478373990145978.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=892735096&entity=song&limit=200&country=hk,False
apple-892735096,與我常在,studio,1,4,song,生命有幾好,陳奕迅,4:14,253973,892735128,,https://music.apple.com/hk/album/%E7%94%9F%E5%91%BD%E6%9C%89%E5%B9%BE%E5%A5%BD/892735096?i=892735128&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/43/7c/77/437c77a0-bd50-a338-6c99-216eb2740f60/mzaf_18113652878538300862.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=892735096&entity=song&limit=200&country=hk,False
apple-892735096,與我常在,studio,1,5,song,抱擁這分鐘,陳奕迅,4:58,297613,892735129,,https://music.apple.com/hk/album/%E6%8A%B1%E6%93%81%E9%80%99%E5%88%86%E9%90%98/892735096?i=892735129&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/97/62/60/97626084-9702-7b55-80c4-3086f2b3189a/mzaf_7848693083851920787.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=892735096&entity=song&limit=200&country=hk,False
apple-892735096,與我常在,studio,1,6,song,那一夜有沒有雪? (Demo Version),陳奕迅,0:45,45093,892735130,,https://music.apple.com/hk/album/%E9%82%A3%E4%B8%80%E5%A4%9C%E6%9C%89%E6%B2%92%E6%9C%89%E9%9B%AA-demo-version/892735096?i=892735130&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/75/f5/e5/75f5e58d-b6fa-7831-5725-1911ae37c283/mzaf_4561716575588426568.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=892735096&entity=song&limit=200&country=hk,False
apple-892735096,與我常在,studio,1,7,song,伴遊,陳奕迅,3:58,237640,892735131,,https://music.apple.com/hk/album/%E4%BC%B4%E9%81%8A/892735096?i=892735131&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/cc/38/62/cc386218-15fd-af99-2e19-74f42615a227/mzaf_16073864598486915399.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=892735096&entity=song&limit=200&country=hk,False
apple-892735096,與我常在,studio,1,8,song,跟我走好嗎,陳奕迅,4:06,245800,892735132,,https://music.apple.com/hk/album/%E8%B7%9F%E6%88%91%E8%B5%B0%E5%A5%BD%E5%97%8E/892735096?i=892735132&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/44/51/94/44519476-d3be-bedf-54b5-eb8bd014c14b/mzaf_10919594518411711190.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=892735096&entity=song&limit=200&country=hk,False
apple-892735096,與我常在,studio,1,9,song,今天等我來,陳奕迅,4:23,262680,892735133,,https://music.apple.com/hk/album/%E4%BB%8A%E5%A4%A9%E7%AD%89%E6%88%91%E4%BE%86/892735096?i=892735133&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/a9/b0/da/a9b0da53-b9cd-c772-8c18-498b0b33b026/mzaf_8561398813629429326.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=892735096&entity=song&limit=200&country=hk,False
apple-892735096,與我常在,studio,1,10,song,敵人,陳奕迅,4:16,255627,892735134,,https://music.apple.com/hk/album/%E6%95%B5%E4%BA%BA/892735096?i=892735134&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/dd/04/23/dd04232c-4cf0-55cf-526f-6c15f257a07a/mzaf_10706987678332148518.plus.aac.p.m4a,Apple iTunes Search API,https://itunes.apple.com/lookup?id=892735096&entity=song&limit=200&country=hk,False
